Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000006453,6/15/2023 12:23,Joel Rodriguez,['Cleaning Rags'],6,54.63,Mobile Payment,San Francisco,Specialty Store,FALSE,Student,Fall,None
1000006454,9/29/2020 6:24,Dana Clark,['Shrimp'],9,83.66,Debit Card,New York,Convenience Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000006455,10/27/2022 9:15,Amanda Jackson,"['Shower Gel', 'Salmon', 'Toothpaste', 'Sponges']",6,32.21,Credit Card,New York,Pharmacy,FALSE,Student,Summer,None
1000006456,9/5/2022 4:28,Mario Larsen,"['Chips', 'Peanut Butter', 'Banana']",8,40.66,Cash,New York,Pharmacy,FALSE,Young Adult,Winter,None
1000006457,8/12/2023 20:20,Troy Jones,"['Spinach', 'Yogurt', 'Mayonnaise']",5,24.11,Debit Card,Miami,Specialty Store,TRUE,Professional,Fall,None
1000006458,12/18/2020 23:21,Tiffany Robinson,"['Potatoes', 'Water', 'Garden Hose']",3,39.71,Debit Card,Miami,Supermarket,FALSE,Teenager,Winter,None
1000006459,3/26/2020 17:11,Cynthia Chandler,"['Orange', 'Shower Gel', 'Ketchup', 'Vinegar', 'Air Freshener']",1,58.35,Cash,San Francisco,Pharmacy,TRUE,Retiree,Summer,None
1000006460,9/21/2021 17:51,Dennis Gutierrez,"['Shaving Cream', 'Toothbrush', 'Chips', 'Tomatoes', 'Hair Gel']",5,45.41,Cash,Dallas,Specialty Store,TRUE,Retiree,Fall,Discount on Selected Items
1000006461,2/25/2024 15:25,Alyssa Bruce,"['Olive Oil', 'Sponges', 'Shaving Cream', 'Ice Cream']",6,72.7,Debit Card,San Francisco,Specialty Store,FALSE,Professional,Summer,Discount on Selected Items
1000006462,10/16/2023 19:44,Dr. Kayla Case,"['Yogurt', 'Baby Wipes', 'Razors']",3,92.83,Credit Card,Houston,Convenience Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000006463,6/21/2023 20:34,Heather Thomas,"['Paper Towels', 'Laundry Detergent']",9,51.4,Credit Card,Boston,Supermarket,TRUE,Retiree,Fall,None
1000006464,4/19/2021 2:49,Darlene Wilson,['Banana'],10,55.89,Debit Card,Chicago,Pharmacy,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000006465,5/11/2020 20:37,Kimberly Morris,"['Cleaning Rags', 'Lawn Mower', 'Rice', 'Power Strips', 'Shampoo']",10,54.18,Cash,Miami,Supermarket,TRUE,Teenager,Spring,None
1000006466,4/21/2022 21:32,Anna Yu,"['Butter', 'Diapers', 'Air Freshener', 'Chips']",5,45.24,Credit Card,Miami,Convenience Store,FALSE,Professional,Summer,Discount on Selected Items
1000006467,5/13/2024 5:10,Brian Carter,"['Tea', 'Shower Gel', 'Dishware']",1,19.6,Mobile Payment,Houston,Department Store,FALSE,Senior Citizen,Summer,None
1000006468,8/22/2022 9:23,Patrick Saunders,"['Toothpaste', 'Plant Fertilizer']",10,90.82,Cash,Boston,Supermarket,FALSE,Professional,Spring,Discount on Selected Items
1000006469,11/8/2020 10:54,Courtney King,"['Cleaning Spray', 'Spinach', 'Canned Soup', 'Diapers']",2,86.97,Debit Card,Houston,Supermarket,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000006470,9/16/2021 3:28,Shane Davis,"['Shampoo', 'Jam']",1,85.25,Credit Card,New York,Supermarket,TRUE,Professional,Winter,None
1000006471,6/21/2022 15:47,Mikayla Higgins,"['Baby Wipes', 'Spinach']",3,11.84,Cash,Boston,Warehouse Club,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000006472,6/13/2022 16:17,Darrell Huff,['Air Freshener'],5,62.39,Cash,San Francisco,Department Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000006473,8/9/2021 15:38,Jacob Gray,['Garden Hose'],4,23.31,Cash,Los Angeles,Specialty Store,TRUE,Student,Fall,None
1000006474,9/23/2021 6:13,Timothy Thornton,"['Vinegar', 'Lawn Mower']",7,80.6,Credit Card,San Francisco,Convenience Store,FALSE,Middle-Aged,Summer,None
1000006475,3/25/2021 9:20,Timothy Mullen,"['Garden Hose', 'Shampoo', 'Hand Sanitizer', 'Plant Fertilizer', 'Sponges']",7,37.14,Credit Card,Seattle,Convenience Store,FALSE,Young Adult,Winter,Discount on Selected Items
1000006476,2/15/2021 1:45,Jessica Wilkinson,"['Ketchup', 'Yogurt']",8,5.8,Mobile Payment,Boston,Pharmacy,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000006477,12/28/2021 18:33,Brittney Martin,"['Tuna', 'Cleaning Rags']",5,42.43,Cash,San Francisco,Department Store,TRUE,Student,Winter,Discount on Selected Items
1000006478,12/22/2020 15:31,Janet Graham,"['Air Freshener', 'Chips', 'Tuna']",3,62.31,Debit Card,Miami,Pharmacy,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000006479,1/19/2022 9:16,Theresa Jones,"['Ironing Board', 'Potatoes', 'Peanut Butter']",3,53.42,Mobile Payment,Seattle,Supermarket,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000006480,6/29/2021 15:55,Christopher Andrade,['Beef'],9,50.17,Cash,Houston,Pharmacy,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000006481,5/7/2022 18:08,Christina Duncan,['Honey'],5,80.51,Debit Card,Miami,Warehouse Club,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000006482,6/16/2022 3:59,Melissa Hernandez,"['Hair Gel', 'Toothbrush', 'Bread', 'Cereal']",8,31.93,Debit Card,New York,Pharmacy,FALSE,Retiree,Spring,Discount on Selected Items
1000006483,7/3/2023 10:27,Erica Hayes,"['Coffee', 'Eggs']",10,91.01,Debit Card,Atlanta,Specialty Store,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000006484,12/21/2022 0:37,Timothy Smith DDS,"['Feminine Hygiene Products', 'Dustpan', 'Beef', 'Banana']",3,60.96,Cash,Miami,Convenience Store,TRUE,Student,Winter,Discount on Selected Items
1000006485,4/23/2024 9:39,Anne Taylor,['Chicken'],3,93.94,Cash,Atlanta,Specialty Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000006486,3/27/2021 5:35,Alice Palmer,"['Carrots', 'Coffee']",2,27.48,Credit Card,New York,Supermarket,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000006487,9/25/2022 15:38,Sonya Adams,['Carrots'],1,27.81,Debit Card,New York,Warehouse Club,FALSE,Student,Summer,BOGO (Buy One Get One)
1000006488,9/4/2022 12:34,Allen Huff,"['Cheese', 'Trash Cans', 'Chicken', 'Salmon']",4,76.48,Cash,Miami,Warehouse Club,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000006489,10/29/2021 7:06,Tim Valenzuela,"['Cleaning Rags', 'Olive Oil', 'Onions']",10,78.39,Cash,Houston,Convenience Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000006490,4/5/2023 16:53,Andrea Alexander,['Dustpan'],4,6.17,Credit Card,Miami,Specialty Store,TRUE,Middle-Aged,Fall,None
1000006491,11/2/2023 19:38,Kelsey Buchanan,['Pancake Mix'],8,34.08,Credit Card,Houston,Specialty Store,TRUE,Student,Summer,Discount on Selected Items
1000006492,2/21/2020 12:58,Andrew Foster,"['Honey', 'Carrots']",5,69.03,Mobile Payment,Boston,Warehouse Club,TRUE,Homemaker,Winter,Discount on Selected Items
1000006493,8/30/2022 15:10,Ronald Camacho,"['Apple', 'Mayonnaise']",9,9.09,Debit Card,Miami,Warehouse Club,FALSE,Professional,Fall,Discount on Selected Items
1000006494,3/29/2024 0:08,Michelle Glass,"['Lawn Mower', 'Rice', 'Vacuum Cleaner']",3,47.84,Cash,Houston,Supermarket,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000006495,3/11/2023 1:54,Tina Mccarthy,"['Salmon', 'Cereal Bars', 'Light Bulbs', 'Plant Fertilizer', 'Orange']",8,72.56,Cash,Atlanta,Convenience Store,FALSE,Professional,Fall,None
1000006496,11/8/2022 12:08,Robert Greene,"['Shower Gel', 'Milk', 'Tissues', 'Dishware']",5,77.5,Mobile Payment,Los Angeles,Department Store,TRUE,Homemaker,Spring,None
1000006497,5/9/2024 1:33,Thomas James,['Toilet Paper'],5,43.66,Cash,Chicago,Pharmacy,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000006498,1/18/2024 11:56,Brenda Clark,['Toothpaste'],5,30.26,Cash,Los Angeles,Warehouse Club,FALSE,Student,Summer,None
1000006499,1/13/2022 21:35,Raymond Zamora,"['Potatoes', 'Toothpaste']",3,65.48,Mobile Payment,New York,Supermarket,FALSE,Young Adult,Winter,None
1000006500,1/28/2020 20:52,Albert Underwood,"['Rice', 'Shaving Cream', 'Peanut Butter', 'Mop', 'Jam']",4,89.56,Mobile Payment,Chicago,Pharmacy,TRUE,Professional,Winter,None
1000006501,4/16/2021 13:21,Ricky Stone,"['Garden Hose', 'Light Bulbs', 'Bread', 'Peanut Butter']",2,30.74,Mobile Payment,Dallas,Convenience Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000006502,7/10/2021 9:28,Amy Weber,"['Mop', 'Trash Bags', 'Cereal Bars', 'Deodorant']",3,62.68,Credit Card,Los Angeles,Specialty Store,FALSE,Homemaker,Summer,Discount on Selected Items
1000006503,4/24/2024 19:25,Benjamin Sanders IV,"['Mayonnaise', 'Plant Fertilizer', 'Milk']",8,10.78,Credit Card,Atlanta,Pharmacy,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000006504,3/28/2020 4:03,Randy Mccoy,"['Trash Cans', 'Power Strips']",6,25.74,Cash,Dallas,Supermarket,FALSE,Homemaker,Fall,Discount on Selected Items
1000006505,7/1/2022 19:00,Caitlin Gardner,['Broom'],5,59.67,Cash,Chicago,Convenience Store,TRUE,Professional,Summer,Discount on Selected Items
1000006506,7/4/2020 1:29,Kelly Martinez,"['Butter', 'BBQ Sauce', 'Chicken']",8,25.32,Cash,Los Angeles,Supermarket,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000006507,3/21/2023 14:25,Andrew Maddox,"['Tissues', 'Trash Bags', 'Extension Cords']",8,8.14,Debit Card,Houston,Pharmacy,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000006508,8/9/2022 13:15,Stacey Jackson,"['Feminine Hygiene Products', 'Spinach']",6,19.32,Credit Card,New York,Supermarket,FALSE,Senior Citizen,Spring,None
1000006509,2/28/2023 23:28,Travis Hernandez,"['Ketchup', 'Toothpaste', 'Toothpaste', 'Baby Wipes', 'Peanut Butter']",1,36.63,Credit Card,Los Angeles,Specialty Store,FALSE,Teenager,Fall,Discount on Selected Items
1000006510,3/13/2024 10:36,Scott Gregory,"['Sponges', 'Bread']",7,75.41,Cash,Dallas,Convenience Store,FALSE,Student,Fall,None
1000006511,2/5/2021 20:29,Rhonda Hall,['BBQ Sauce'],2,78.03,Mobile Payment,Atlanta,Warehouse Club,FALSE,Homemaker,Summer,Discount on Selected Items
1000006512,2/18/2020 1:07,Melissa Brown,"['Pasta', 'Toothbrush', 'Eggs', 'Tomatoes']",3,37.53,Debit Card,Boston,Supermarket,TRUE,Teenager,Winter,None
1000006513,12/26/2021 23:26,Rebecca Young,"['Ice Cream', 'Garden Hose', 'Ice Cream', 'Coffee']",5,18.28,Mobile Payment,Chicago,Department Store,FALSE,Homemaker,Summer,Discount on Selected Items
1000006514,1/31/2024 13:47,Jennifer Watson,['Shower Gel'],10,36.72,Mobile Payment,Los Angeles,Department Store,TRUE,Professional,Spring,Discount on Selected Items
1000006515,4/9/2024 9:20,Adam Thomas,['Milk'],1,52.24,Credit Card,Chicago,Supermarket,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000006516,7/17/2022 17:02,Aaron Lawson,"['Razors', 'Orange', 'Garden Hose', 'Tomatoes']",2,38.89,Credit Card,New York,Pharmacy,FALSE,Student,Winter,BOGO (Buy One Get One)
1000006517,10/23/2022 18:54,Janet Ramos,"['Feminine Hygiene Products', 'Garden Hose', 'Shaving Cream', 'Diapers']",2,98.34,Debit Card,Los Angeles,Department Store,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000006518,9/7/2021 19:41,Debra Perkins,['Air Freshener'],7,81.01,Mobile Payment,Dallas,Specialty Store,TRUE,Young Adult,Summer,None
1000006519,10/29/2021 1:59,Jane Ellis,"['Tea', 'Mustard']",8,78.96,Credit Card,San Francisco,Pharmacy,FALSE,Homemaker,Fall,Discount on Selected Items
1000006520,8/28/2022 10:14,Andrew Woods,['Light Bulbs'],5,78.62,Mobile Payment,Miami,Department Store,FALSE,Teenager,Summer,Discount on Selected Items
1000006521,5/5/2024 10:54,Hector Bryant,"['Cheese', 'Pickles', 'Power Strips', 'Peanut Butter']",10,40.02,Debit Card,Miami,Warehouse Club,TRUE,Retiree,Spring,None
1000006522,1/4/2023 21:46,Rachel Cooper,"['Ketchup', 'Lawn Mower', 'Toothbrush']",1,59.89,Credit Card,Atlanta,Convenience Store,TRUE,Middle-Aged,Winter,None
1000006523,11/26/2020 19:47,Cynthia Hale,"['Potatoes', 'Mop', 'Banana', 'Toilet Paper']",5,59.76,Debit Card,Seattle,Pharmacy,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000006524,6/17/2020 17:06,Lisa Fisher,"['Peanut Butter', 'Chicken', 'Tissues']",6,29.6,Mobile Payment,San Francisco,Supermarket,TRUE,Homemaker,Fall,Discount on Selected Items
1000006525,10/16/2021 12:34,Melanie Martinez,"['Cereal Bars', 'Tomatoes', 'Chicken', 'Pancake Mix']",10,94,Credit Card,Seattle,Convenience Store,TRUE,Senior Citizen,Winter,None
1000006526,5/8/2023 23:22,Melissa Price,"['Beef', 'Shrimp']",10,94.86,Cash,New York,Specialty Store,FALSE,Retiree,Winter,Discount on Selected Items
1000006527,7/26/2022 2:01,James Jones,"['Cheese', 'Air Freshener', 'Hand Sanitizer']",1,35.37,Credit Card,Boston,Supermarket,FALSE,Professional,Summer,BOGO (Buy One Get One)
1000006528,10/15/2021 7:01,Laura Lopez,"['Canned Soup', 'Tea', 'Syrup', 'Onions']",10,46.51,Debit Card,Seattle,Department Store,FALSE,Middle-Aged,Winter,None
1000006529,9/20/2022 17:55,Courtney Hurst,"['Toothbrush', 'Olive Oil', 'Water', 'Trash Cans', 'Vacuum Cleaner']",6,79.48,Cash,Atlanta,Department Store,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000006530,5/10/2023 10:20,David Lawson,['Banana'],10,87.53,Cash,Boston,Specialty Store,FALSE,Homemaker,Winter,Discount on Selected Items
1000006531,5/1/2024 13:04,Sandra Bryant,"['Jam', 'Vacuum Cleaner']",4,66.02,Cash,Miami,Specialty Store,FALSE,Homemaker,Summer,Discount on Selected Items
1000006532,9/5/2023 0:31,Ronald Clark,"['Yogurt', 'Banana', 'Ironing Board', 'Banana', 'Ice Cream']",6,85.21,Mobile Payment,Houston,Warehouse Club,FALSE,Student,Winter,Discount on Selected Items
1000006533,3/21/2022 13:10,Trevor Waller,['Shampoo'],1,24.93,Debit Card,Atlanta,Specialty Store,TRUE,Retiree,Summer,None
1000006534,11/11/2023 21:09,James Green,['Shower Gel'],9,12.8,Credit Card,Boston,Warehouse Club,FALSE,Retiree,Fall,None
1000006535,4/29/2022 22:16,Sean Bender,"['Deodorant', 'Bread']",7,26.19,Cash,Dallas,Specialty Store,FALSE,Young Adult,Fall,Discount on Selected Items
1000006536,4/3/2023 13:14,Anthony Tate,"['Syrup', 'Cleaning Spray', 'Butter']",2,58.47,Mobile Payment,Dallas,Department Store,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000006537,4/3/2022 7:39,Catherine Meza,"['Tea', 'Ironing Board', 'Peanut Butter', 'Laundry Detergent', 'Ironing Board']",6,54.51,Cash,San Francisco,Supermarket,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000006538,4/13/2024 5:15,Hannah White,['Dustpan'],5,12.74,Mobile Payment,San Francisco,Warehouse Club,FALSE,Young Adult,Spring,None
1000006539,1/16/2023 4:08,Johnathan Gibson,"['Coffee', 'Laundry Detergent', 'Laundry Detergent']",2,55.53,Mobile Payment,Dallas,Specialty Store,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000006540,7/13/2022 18:20,Jill Harris,"['Laundry Detergent', 'Shampoo', 'Ketchup']",2,60.12,Debit Card,Dallas,Specialty Store,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000006541,4/13/2024 18:25,Samantha Brown,"['Razors', 'Tomatoes', 'Hand Sanitizer']",4,67.38,Credit Card,Chicago,Supermarket,FALSE,Young Adult,Summer,None
1000006542,6/11/2020 14:01,Karen Miller,"['Potatoes', 'Butter', 'Vacuum Cleaner', 'Shampoo']",7,27.76,Debit Card,San Francisco,Convenience Store,TRUE,Young Adult,Fall,Discount on Selected Items
1000006543,1/3/2024 4:57,Monica Kelley,"['Bread', 'Lawn Mower', 'Chips']",5,27.85,Debit Card,Los Angeles,Supermarket,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000006544,4/8/2020 18:23,Mr. Steven Smith,"['Honey', 'Pancake Mix', 'Tuna']",8,32.31,Mobile Payment,San Francisco,Pharmacy,TRUE,Professional,Fall,Discount on Selected Items
1000006545,3/29/2020 4:33,Diana Jones,"['Toilet Paper', 'Toilet Paper', 'Pasta', 'Air Freshener']",3,60.2,Mobile Payment,Chicago,Warehouse Club,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000006546,10/22/2022 8:30,Amanda Warren,"['Yogurt', 'Toothbrush', 'Coffee', 'Canned Soup', 'Chips']",7,98.99,Credit Card,Dallas,Specialty Store,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000006547,10/23/2022 9:02,Devin Jones,"['Lawn Mower', 'Air Freshener', 'Plant Fertilizer']",10,31.46,Debit Card,Boston,Warehouse Club,TRUE,Retiree,Summer,None
1000006548,7/25/2023 22:56,Johnny Mosley,"['Soda', 'Carrots', 'Apple', 'Spinach', 'Soda']",9,45.06,Mobile Payment,Dallas,Department Store,FALSE,Professional,Summer,None
1000006549,6/22/2023 17:12,Tamara King,['Toothpaste'],2,19.03,Credit Card,Los Angeles,Pharmacy,FALSE,Homemaker,Summer,None
1000006550,10/28/2020 0:57,Christopher Mcdaniel,"['Razors', 'Tea', 'Plant Fertilizer']",5,13.34,Mobile Payment,San Francisco,Convenience Store,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000006551,8/13/2020 7:59,Ashley Mills,"['Baby Wipes', 'Shampoo', 'Plant Fertilizer', 'Bath Towels', 'Shaving Cream']",5,17.29,Cash,Chicago,Specialty Store,FALSE,Professional,Summer,Discount on Selected Items
1000006552,4/23/2024 14:02,Dominique Smith,"['Ice Cream', 'Tuna', 'Shaving Cream', 'Lawn Mower']",6,86.23,Credit Card,Houston,Department Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000006553,1/2/2020 20:59,David Walker,"['Razors', 'Water', 'Pancake Mix', 'Garden Hose', 'Baby Wipes']",9,50.72,Mobile Payment,San Francisco,Supermarket,FALSE,Professional,Spring,Discount on Selected Items
1000006554,6/17/2021 0:33,Jerry Stafford,"['Paper Towels', 'Bread', 'Salmon']",6,90.07,Cash,New York,Warehouse Club,FALSE,Student,Winter,BOGO (Buy One Get One)
1000006555,7/30/2020 2:28,Anna Edwards,"['Milk', 'Bath Towels', 'Yogurt', 'Dustpan']",9,38.4,Debit Card,New York,Convenience Store,TRUE,Student,Fall,None
1000006556,10/26/2020 20:44,Mr. Dillon Collins MD,"['Garden Hose', 'Insect Repellent', 'Shower Gel', 'Chicken', 'Chicken']",9,99.35,Cash,San Francisco,Pharmacy,TRUE,Teenager,Spring,Discount on Selected Items
1000006557,7/25/2022 5:46,John Soto,"['Bath Towels', 'Olive Oil', 'Yogurt', 'Cleaning Spray', 'Hair Gel']",4,98.61,Cash,Seattle,Convenience Store,FALSE,Student,Winter,Discount on Selected Items
1000006558,8/31/2023 8:16,Travis Sanders,['BBQ Sauce'],4,68.6,Cash,Seattle,Warehouse Club,FALSE,Middle-Aged,Summer,None
1000006559,12/11/2022 18:27,Anthony Taylor,"['Mustard', 'Lawn Mower', 'Dishware', 'Pasta', 'Pickles']",1,17.15,Mobile Payment,Boston,Supermarket,FALSE,Student,Spring,BOGO (Buy One Get One)
1000006560,3/1/2020 21:48,Joe Davies,"['Salmon', 'Carrots', 'Chips', 'BBQ Sauce', 'Yogurt']",2,85.65,Mobile Payment,Chicago,Warehouse Club,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000006561,2/20/2022 3:14,Robert Mayer,"['Tea', 'Mustard', 'Toothpaste']",3,81.65,Mobile Payment,Houston,Department Store,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000006562,6/2/2023 22:52,Emma Suarez,['Insect Repellent'],1,19.29,Mobile Payment,Miami,Pharmacy,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000006563,11/22/2023 12:40,Matthew Melton,['Trash Cans'],2,83.18,Mobile Payment,Seattle,Specialty Store,FALSE,Student,Summer,None
1000006564,3/13/2023 21:00,Daniel Robinson,"['Ironing Board', 'Pickles']",6,93.49,Debit Card,Houston,Pharmacy,FALSE,Teenager,Winter,None
1000006565,7/25/2023 8:21,Sara Jones,"['Pancake Mix', 'Cheese', 'Mop', 'Shrimp', 'Toothpaste']",2,49.89,Credit Card,Dallas,Specialty Store,FALSE,Professional,Spring,Discount on Selected Items
1000006566,10/17/2023 5:20,James Hickman,['Cheese'],4,39.14,Credit Card,Atlanta,Pharmacy,FALSE,Young Adult,Fall,Discount on Selected Items
1000006567,6/15/2021 3:53,Benjamin Chaney,['Plant Fertilizer'],2,41.81,Mobile Payment,San Francisco,Pharmacy,FALSE,Homemaker,Winter,Discount on Selected Items
1000006568,1/21/2024 11:02,Holly Smith,['Pasta'],1,28.8,Credit Card,Dallas,Convenience Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000006569,2/8/2021 17:27,Edwin Mays,"['Vacuum Cleaner', 'Cleaning Spray', 'Razors']",1,45.81,Mobile Payment,San Francisco,Pharmacy,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000006570,2/1/2020 20:34,Lisa Pierce,"['Mop', 'Ice Cream', 'Honey', 'Laundry Detergent']",5,39.04,Credit Card,Los Angeles,Specialty Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000006571,9/1/2020 16:03,James Thomas,"['Apple', 'Trash Bags']",4,62.93,Debit Card,Dallas,Warehouse Club,TRUE,Student,Winter,None
1000006572,6/28/2020 10:53,Eric Cooper,"['Vinegar', 'Dish Soap']",10,50.83,Cash,Seattle,Convenience Store,TRUE,Student,Summer,Discount on Selected Items
1000006573,1/16/2023 1:22,Kyle Rhodes,"['Pickles', 'Toothbrush']",3,48.25,Cash,Los Angeles,Department Store,TRUE,Professional,Summer,Discount on Selected Items
1000006574,11/14/2023 22:52,Jon Douglas,"['Chips', 'Olive Oil']",9,54.07,Debit Card,San Francisco,Convenience Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000006575,8/17/2023 8:47,Morgan Klein,"['Tuna', 'Tuna']",8,53.49,Mobile Payment,Miami,Warehouse Club,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000006576,4/21/2020 17:35,David Warren,"['Shrimp', 'Chips', 'Cleaning Rags']",6,66.39,Mobile Payment,Chicago,Pharmacy,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000006577,5/18/2023 18:35,Michelle Smith,['Tomatoes'],2,56.91,Cash,Los Angeles,Convenience Store,FALSE,Young Adult,Winter,None
1000006578,5/13/2024 23:49,Kathleen Gomez,"['Dishware', 'Power Strips', 'Toilet Paper', 'Yogurt', 'Trash Cans']",1,89.97,Mobile Payment,New York,Warehouse Club,TRUE,Homemaker,Spring,None
1000006579,5/1/2020 12:15,Anna Perez,"['Canned Soup', 'Shaving Cream']",8,94.07,Mobile Payment,Miami,Department Store,FALSE,Senior Citizen,Winter,None
1000006580,4/8/2022 5:18,Jessica Heath,"['Dish Soap', 'Sponges']",4,27.69,Credit Card,Miami,Specialty Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000006581,3/11/2023 23:42,Diane Jenkins,['Soap'],10,35.69,Credit Card,Seattle,Specialty Store,FALSE,Student,Fall,BOGO (Buy One Get One)
1000006582,7/19/2023 9:15,Adam Adams MD,"['Tea', 'Toilet Paper', 'Mustard']",1,60.36,Debit Card,Houston,Convenience Store,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000006583,5/24/2023 13:38,Lauren Harris,['Paper Towels'],7,90.25,Debit Card,Seattle,Specialty Store,FALSE,Teenager,Fall,None
1000006584,6/23/2022 21:31,Ann Frost,"['Dustpan', 'Ice Cream', 'Jam', 'Mayonnaise']",10,71.13,Cash,Miami,Warehouse Club,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
