ID,Nama Pelanggan,Tanggal Pembelian,Jumlah Pembelian
ID06075,Keisha Salahudin,2024-11-29,238026
ID06076,Aisyah Sihotang,2024-07-28,977894
ID06077,Faizah Budiyanto,2024-09-19,329626
ID06078,Ibrahim Uyainah,2024-01-11,984241
ID06079,"R.M. Ihsan Rahayu, S.E.I",2025-03-18,988438
ID06080,"Putu Sihombing, S.Sos",2025-02-03,684206
ID06081,Caket Budiyanto,2025-01-27,550571
ID06082,Unggul Farida,2024-12-15,875837
ID06083,Nova Wacana,2024-01-05,946816
ID06084,Tania Hastuti,2024-08-30,47150
ID06085,Farhunnisa Hariyah,2025-04-11,990853
ID06086,Heryanto Habibi,2024-03-08,495550
ID06087,Warta Maulana,2024-11-27,945847
ID06088,"Virman Januar, S.Pd",2024-03-29,657756
ID06089,Anastasia Tampubolon,2024-11-03,899561
ID06090,Kiandra Yolanda,2025-02-14,521984
ID06091,"drg. Citra Rahimah, S.Pd",2024-01-05,70289
ID06092,Yuni Mulyani,2024-04-24,383024
ID06093,drg. Arta Kuswandari,2024-05-09,16177
ID06094,Garan Sitompul,2024-11-07,655430
ID06095,Galak Mayasari,2025-02-16,492716
ID06096,Adikara Januar,2025-04-27,354511
ID06097,Panca Purwanti,2024-06-05,322843
ID06098,Almira Dongoran,2024-12-30,381083
ID06099,Sutan Lasmono Nurdiyanti,2024-12-29,122369
ID06100,Aisyah Hassanah,2024-11-25,15404
ID06101,Juli Suryatmi,2024-05-20,376709
ID06102,Jelita Oktaviani,2024-08-04,943438
ID06103,Intan Uwais,2025-04-03,767526
ID06104,Rama Maryati,2024-07-11,205200
ID06105,Puti Maida Laksita,2025-03-12,431598
ID06106,Vanesa Mulyani,2024-06-27,381754
ID06107,Mulyanto Pudjiastuti,2024-08-23,19294
ID06108,"Ulva Pratiwi, M.TI.",2024-05-09,116260
ID06109,Candra Waluyo,2024-04-21,461730
ID06110,Salimah Farida,2024-08-26,525947
ID06111,"Tantri Usada, S.T.",2024-06-03,217140
ID06112,Caket Napitupulu,2024-12-12,98860
ID06113,Latif Winarno,2024-09-23,564797
ID06114,Kania Prasetya,2025-02-26,549302
ID06115,Artawan Sihombing,2024-11-15,952155
ID06116,Xanana Mansur,2024-07-22,171177
ID06117,Hari Purnawati,2024-10-26,440670
ID06118,Hamzah Maryadi,2024-02-22,139858
ID06119,Pia Purnawati,2024-01-04,967464
ID06120,Fathonah Adriansyah,2024-09-18,521088
ID06121,Carub Firgantoro,2024-12-05,17246
ID06122,Titi Laksmiwati,2025-03-07,173190
ID06123,"R. Darmaji Hastuti, S.E.",2025-03-05,816824
ID06124,"Jumadi Latupono, S.Pt",2024-07-10,698530
ID06125,"Jagaraga Siregar, M.Ak",2024-10-14,272285
ID06126,"Kasiyah Halimah, S.T.",2024-11-27,247078
ID06127,Drs. Pia Sitompul,2024-10-31,503563
ID06128,"Mulya Simbolon, M.TI.",2024-11-07,424563
ID06129,Mulyanto Zulaika,2024-05-24,402491
ID06130,"Ir. Putri Zulaika, S.T.",2024-06-01,323823
ID06131,"Drs. Prayogo Prasasta, S.H.",2024-12-16,392201
ID06132,"Cut Maya Laksmiwati, S.T.",2024-02-25,459148
ID06133,Oni Salahudin,2024-09-03,945532
ID06134,Tari Waskita,2024-02-02,201031
ID06135,Wawan Rahayu,2024-06-21,572484
ID06136,Wani Rajasa,2024-05-21,860965
ID06137,Ridwan Maulana,2024-11-23,292572
ID06138,Sutan Surya Prasetya,2024-06-15,123974
ID06139,Jaiman Mangunsong,2025-03-17,469876
ID06140,Nalar Namaga,2024-05-21,698159
ID06141,Tgk. Hendri Wacana,2024-05-13,890130
ID06142,Qori Sitompul,2024-12-01,470698
ID06143,Cindy Prasasta,2024-12-30,179695
ID06144,Leo Laksmiwati,2025-04-01,156668
ID06145,"Atmaja Sihotang, S.Gz",2024-11-29,380920
ID06146,Latika Astuti,2024-06-01,793381
ID06147,Heryanto Kusmawati,2024-04-06,465040
ID06148,Ganda Uwais,2024-03-17,16092
ID06149,Gaiman Prakasa,2024-09-21,386687
ID06150,Nurul Widodo,2025-01-26,936496
ID06151,R.A. Latika Astuti,2024-05-03,922800
ID06152,"R.A. Irma Prasasta, M.Ak",2025-04-05,753670
ID06153,"R.M. Gandi Manullang, M.Ak",2024-01-30,218105
ID06154,Rika Waluyo,2025-02-16,126041
ID06155,"Puti Cinthia Hutasoit, S.Pt",2025-03-14,208775
ID06156,"H. Adika Maryadi, M.Pd",2025-02-14,308739
ID06157,Nilam Iswahyudi,2025-02-18,52211
ID06158,"KH. Nalar Yuliarti, S.E.I",2024-11-03,150173
ID06159,Ade Halimah,2024-07-25,423711
ID06160,Anggabaya Mansur,2024-12-04,451508
ID06161,Zaenab Utama,2024-06-12,790060
ID06162,"Mahfud Tamba, M.Farm",2024-12-14,357302
ID06163,Arta Marbun,2024-03-12,954764
ID06164,Julia Januar,2025-01-04,43141
ID06165,Lamar Hutasoit,2024-01-14,178099
ID06166,Luwes Adriansyah,2024-12-01,708566
ID06167,"R.A. Widya Narpati, S.Sos",2024-09-11,218658
ID06168,"Dr. Cici Santoso, M.Farm",2024-05-31,512577
ID06169,Raisa Novitasari,2024-05-12,707557
ID06170,Radika Suryatmi,2025-04-09,288711
ID06171,Dina Haryanto,2024-08-02,134562
ID06172,Rachel Rajata,2024-07-26,451550
ID06173,Margana Mulyani,2024-07-17,522824
ID06174,Jamal Sudiati,2025-01-12,586846
ID06175,Malik Suryono,2024-01-19,529640
ID06176,Hartana Sirait,2024-10-25,848672
ID06177,"Carub Kusmawati, M.M.",2024-12-28,724852
ID06178,Oni Samosir,2024-10-19,759019
ID06179,Safina Wacana,2025-02-21,143624
ID06180,Yani Prakasa,2024-04-07,350669
ID06181,"T. Mulyanto Simbolon, S.Kom",2024-06-24,797574
ID06182,Jail Maryadi,2025-01-06,811523
ID06183,"Eva Firgantoro, S.Pt",2024-12-31,828243
ID06184,Langgeng Lazuardi,2024-04-23,934599
ID06185,Balangga Hassanah,2024-12-17,429300
ID06186,Cakrawala Hidayanto,2024-09-30,536236
ID06187,Vera Sitorus,2024-11-22,771260
ID06188,"Jamalia Prastuti, S.H.",2025-02-05,978424
ID06189,"Novi Fujiati, S.Farm",2024-08-31,787931
ID06190,Wadi Yuniar,2025-04-09,894015
ID06191,"Wardaya Winarsih, M.Pd",2025-04-26,875745
ID06192,"Rini Sihombing, S.Kom",2024-12-09,417737
ID06193,Safina Firmansyah,2024-07-02,147801
ID06194,Endah Wijaya,2024-09-16,125063
ID06195,Gangsar Haryanto,2024-06-02,123119
ID06196,Anggabaya Ramadan,2025-03-08,841219
ID06197,Fitria Mandasari,2024-03-28,32179
ID06198,Sakura Widodo,2025-03-06,142250
ID06199,"H. Setya Sinaga, M.M.",2024-12-02,173097
ID06200,Rahman Simbolon,2025-03-24,370836
ID06201,"Titin Anggraini, S.Psi",2024-10-12,534288
ID06202,"Drs. Taswir Nashiruddin, S.Ked",2024-04-02,24311
ID06203,"R. Hafshah Agustina, S.Pt",2024-05-30,814661
ID06204,Juli Maulana,2024-02-19,727684
ID06205,Tasdik Mandala,2024-08-29,257993
ID06206,Kambali Suartini,2024-03-06,64567
ID06207,Indah Pangestu,2025-01-14,721259
ID06208,"Elvina Agustina, S.Gz",2024-05-12,880145
ID06209,"Dt. Laswi Tarihoran, S.Psi",2025-01-06,368760
ID06210,"Drs. Hardana Sirait, S.Ked",2025-02-17,460536
ID06211,Jayadi Mardhiyah,2024-10-13,636090
ID06212,Danuja Maulana,2025-01-25,783253
ID06213,Sabrina Wahyuni,2025-04-12,18418
ID06214,"Drs. Ika Nuraini, S.Sos",2024-04-03,465426
ID06215,Drs. Luwar Suryatmi,2025-04-29,513518
ID06216,Ibrahim Gunarto,2024-12-14,313527
ID06217,Tantri Rahayu,2025-04-05,305932
ID06218,T. Kawaya Hasanah,2024-06-20,519533
ID06219,Edi Sitorus,2024-12-01,96627
ID06220,Hasim Rahmawati,2024-02-15,807861
ID06221,"Prima Haryanto, M.Kom.",2024-04-23,459788
ID06222,"drg. Malika Sudiati, M.Farm",2024-06-30,269781
ID06223,Virman Sihotang,2024-04-24,657614
ID06224,"Ir. Genta Hartati, S.T.",2025-01-16,169903
ID06225,Sadina Firgantoro,2025-03-22,774672
ID06226,"R.A. Salsabila Prastuti, S.T.",2024-06-06,546073
ID06227,Hani Ardianto,2024-08-03,205937
ID06228,Sutan Arta Prasetya,2025-02-07,271584
ID06229,"Dr. Halima Widodo, S.Ked",2025-03-30,304795
ID06230,Alika Hutagalung,2024-06-18,813972
ID06231,"KH. Endra Nasyiah, M.Pd",2024-07-09,130607
ID06232,Anita Mardhiyah,2024-05-13,916144
ID06233,"Hj. Winda Samosir, M.Ak",2024-10-26,286331
ID06234,"Aslijan Mandasari, M.Farm",2024-05-30,745005
ID06235,Kasusra Wijayanti,2024-08-25,269369
ID06236,T. Purwadi Latupono,2025-03-11,708698
ID06237,"R.A. Kayla Purwanti, S.Psi",2024-03-01,870471
ID06238,Kenes Yolanda,2024-08-28,460005
ID06239,Aditya Aryani,2024-01-28,218050
ID06240,Gambira Yuliarti,2025-03-19,506912
ID06241,Warsita Kuswandari,2024-11-20,750777
ID06242,Baktiadi Mustofa,2024-10-25,830738
ID06243,"Uchita Rajata, S.E.",2024-10-24,859296
ID06244,"Erik Winarsih, S.T.",2025-04-28,118071
ID06245,Elisa Aryani,2024-11-13,745203
ID06246,Omar Marpaung,2024-02-06,775939
ID06247,Cinta Suwarno,2024-08-29,536735
ID06248,Puput Pudjiastuti,2025-03-31,650785
ID06249,"Bagiya Hutagalung, S.E.I",2024-04-09,199989
ID06250,"Puti Zulaikha Adriansyah, S.H.",2024-09-13,207833
ID06251,Prayogo Saputra,2024-03-02,906398
ID06252,Balijan Hartati,2025-03-20,629914
ID06253,Dewi Mardhiyah,2024-12-14,669457
ID06254,"KH. Kasusra Hastuti, M.TI.",2024-07-14,675297
ID06255,Jaya Winarsih,2024-09-28,165950
ID06256,Tgk. Winda Hutasoit,2024-06-01,250526
ID06257,Winda Iswahyudi,2024-07-30,136312
ID06258,Elma Wibisono,2024-01-28,148722
ID06259,"Sutan Kenes Ramadan, S.Ked",2025-03-21,430775
ID06260,Puti Bella Marpaung,2025-03-13,50230
ID06261,Gangsa Marpaung,2024-03-18,297164
ID06262,H. Kasusra Nababan,2024-03-11,211512
ID06263,Usyi Usamah,2024-04-12,984230
ID06264,Ana Siregar,2024-06-24,163311
ID06265,"drg. Widya Astuti, S.IP",2024-07-28,457011
ID06266,"Dr. Prayoga Waskita, S.Kom",2024-10-18,28519
ID06267,Dadap Safitri,2025-04-02,656412
ID06268,"Jayadi Rahmawati, S.Pt",2025-04-09,219341
ID06269,"Ghaliyati Wahyuni, M.Kom.",2024-08-22,105352
ID06270,KH. Jagapati Wibisono,2024-03-14,916336
ID06271,Syahrini Uwais,2024-06-10,63430
ID06272,Uda Gunarto,2025-03-17,408828
ID06273,Jabal Nainggolan,2025-01-01,437082
ID06274,Kenzie Thamrin,2024-04-02,560472
ID06275,Mulya Wahyudin,2025-02-02,331331
ID06276,"Gandi Agustina, S.Ked",2024-02-11,744169
ID06277,Zelda Hariyah,2024-09-06,674073
ID06278,Cahyanto Kuswoyo,2024-06-19,252669
ID06279,Drs. Putri Latupono,2024-11-19,242548
ID06280,R. Nabila Lailasari,2024-03-31,362508
ID06281,Dr. Olga Siregar,2024-06-09,456772
ID06282,Leo Firmansyah,2024-11-20,512472
ID06283,"Ir. Galiono Prasasta, S.Pd",2024-01-30,74329
ID06284,dr. Emil Firgantoro,2024-01-03,544630
ID06285,"Puti Amelia Salahudin, S.E.I",2024-08-19,457818
ID06286,"Hana Wibowo, S.E.I",2024-05-20,685149
ID06287,Jasmin Zulkarnain,2024-04-17,64164
ID06288,Karta Utama,2025-01-24,329071
ID06289,Jamil Samosir,2025-01-31,125400
ID06290,"Ifa Wasita, S.Ked",2024-03-27,292324
ID06291,Edi Simbolon,2024-10-22,391237
ID06292,Narji Iswahyudi,2025-01-26,304184
ID06293,"R. Paramita Suartini, M.Ak",2024-03-22,998805
ID06294,"Puti Karen Latupono, S.IP",2024-09-07,378075
ID06295,Vivi Sitorus,2025-02-06,756151
ID06296,Dewi Najmudin,2025-01-25,448382
ID06297,R.A. Restu Hutapea,2025-02-03,268965
ID06298,Asirwanda Saefullah,2024-02-15,345377
ID06299,Zaenab Pudjiastuti,2024-03-07,948586
ID06300,"Dr. Vino Hutapea, M.Pd",2024-11-10,59866
ID06301,Drs. Ifa Puspasari,2024-08-10,200580
ID06302,"Emin Januar, S.Sos",2024-11-20,52875
ID06303,"Dt. Galang Andriani, S.Pt",2024-08-07,10561
ID06304,"Ganda Santoso, S.Gz",2024-07-25,64662
ID06305,Bagiya Kuswoyo,2024-08-07,702511
ID06306,Cut Cici Kuswandari,2024-09-01,790931
ID06307,Jarwadi Tarihoran,2024-07-15,347263
ID06308,Puput Kurniawan,2024-01-03,232274
ID06309,Endah Rahayu,2024-01-20,309176
ID06310,KH. Dirja Hutapea,2024-09-30,504988
ID06311,Ella Nashiruddin,2024-04-12,303768
ID06312,"Vega Purnawati, S.IP",2025-01-09,962612
ID06313,"Rosman Budiyanto, M.Kom.",2024-07-10,645984
ID06314,Omar Mahendra,2024-01-08,115656
ID06315,Okto Zulaika,2025-04-01,461839
ID06316,Sutan Hasim Ardianto,2024-06-13,203818
ID06317,"Karman Saputra, M.Farm",2025-01-22,274516
ID06318,"H. Prayoga Nainggolan, M.Kom.",2025-03-02,525151
ID06319,Sutan Asmuni Astuti,2024-09-28,391242
ID06320,Luwar Widiastuti,2024-04-07,360520
ID06321,Febi Nuraini,2024-01-10,329141
ID06322,Jelita Mansur,2024-12-12,126946
ID06323,Rika Zulkarnain,2024-01-03,111593
ID06324,Tgk. Hasna Prayoga,2024-11-16,711442
ID06325,Puti Tiara Andriani,2025-01-10,24325
ID06326,Septi Suartini,2024-05-07,726137
ID06327,Ade Latupono,2024-04-25,588570
ID06328,Rika Nainggolan,2024-12-21,817889
ID06329,"Hafshah Mahendra, M.Farm",2025-03-25,913845
ID06330,Rahmat Yuniar,2024-06-25,146637
ID06331,Puti Salsabila Prayoga,2024-06-08,357300
ID06332,Narji Gunarto,2024-03-07,388083
ID06333,Drajat Gunawan,2024-02-22,787301
ID06334,"Belinda Widodo, S.E.I",2024-07-15,859383
ID06335,Enteng Kusumo,2024-09-14,388939
ID06336,Cut Sadina Pranowo,2024-10-28,789020
ID06337,"Carla Budiman, S.Farm",2024-06-05,826639
ID06338,Ganep Putra,2024-03-26,627518
ID06339,Dinda Maulana,2024-02-03,564552
ID06340,"Septi Maheswara, S.I.Kom",2025-02-25,644088
ID06341,Laras Waluyo,2024-01-24,399642
ID06342,"Karja Zulaika, S.T.",2024-06-01,259825
ID06343,Salimah Pangestu,2025-04-30,691834
ID06344,"Hj. Dalima Putra, S.Sos",2024-05-28,299351
ID06345,Fitriani Widiastuti,2024-08-21,230235
ID06346,"Hj. Hesti Lestari, M.Kom.",2025-01-07,622711
ID06347,Maya Hardiansyah,2024-09-23,412704
ID06348,Ade Astuti,2024-11-01,101468
ID06349,Endah Halim,2024-09-25,940290
ID06350,"Dt. Pangestu Haryanti, M.TI.",2024-06-21,121532
ID06351,Farhunnisa Zulkarnain,2024-08-10,146823
ID06352,Teguh Suwarno,2025-03-30,670140
ID06353,Edi Setiawan,2024-12-17,788659
ID06354,Irsad Budiman,2024-03-09,641069
ID06355,Winda Nuraini,2024-06-24,136200
ID06356,Langgeng Hasanah,2025-04-06,53032
ID06357,Ilsa Yuniar,2024-09-07,625054
ID06358,Ihsan Pangestu,2024-07-02,966486
ID06359,"Zelaya Saefullah, M.Kom.",2025-01-19,936984
ID06360,Humaira Marpaung,2024-04-06,696141
ID06361,Gawati Farida,2024-03-25,867115
ID06362,Agus Prakasa,2025-04-30,209684
ID06363,"Jayeng Winarno, S.H.",2025-04-09,212299
ID06364,Dr. Maras Maulana,2025-04-15,748889
ID06365,Embuh Uwais,2025-02-19,477423
ID06366,T. Muhammad Januar,2024-07-25,980457
ID06367,Zelda Wahyuni,2024-01-10,113428
ID06368,KH. Galak Waskita,2024-04-26,88516
ID06369,Atma Purnawati,2024-04-24,997567
ID06370,Dimas Suryono,2025-01-07,583129
ID06371,Yessi Prasasta,2024-03-08,659079
ID06372,"Ir. Wadi Puspita, M.Ak",2024-04-18,369554
ID06373,Drs. Elvina Utami,2025-01-10,326120
ID06374,Paris Adriansyah,2024-01-12,770585
ID06375,Yusuf Damanik,2024-10-28,507233
ID06376,Vivi Puspasari,2024-09-15,807953
ID06377,Qori Siregar,2024-03-27,221811
ID06378,Jaya Nababan,2024-03-04,569475
ID06379,Balangga Samosir,2024-07-06,765781
ID06380,"Vanesa Anggraini, S.T.",2024-12-30,171137
ID06381,"Wani Saputra, M.Farm",2024-11-29,55939
ID06382,Lutfan Wacana,2025-02-09,144041
ID06383,"Saiful Suartini, M.Farm",2024-01-20,211019
ID06384,dr. Cinta Wibowo,2024-07-11,448527
ID06385,Sarah Napitupulu,2025-03-24,587236
ID06386,Gamani Gunawan,2024-11-23,756169
ID06387,"dr. Kani Halimah, S.H.",2024-05-10,274792
ID06388,Tgk. Jumadi Pradana,2025-01-29,944896
ID06389,Putri Budiyanto,2024-09-30,929680
ID06390,"Citra Jailani, M.Farm",2024-11-15,806241
ID06391,Daru Zulkarnain,2024-01-25,904894
ID06392,"Cut Farhunnisa Hastuti, S.Farm",2024-10-31,897187
ID06393,H. Bagya Jailani,2024-01-25,960864
ID06394,"Kuncara Farida, S.E.I",2024-12-04,597565
ID06395,Okto Prabowo,2024-02-25,374211
ID06396,Hairyanto Kuswoyo,2024-11-30,948384
ID06397,Edi Anggriawan,2025-03-04,393791
ID06398,drg. Devi Setiawan,2024-01-11,480267
ID06399,"Lanjar Hartati, S.Kom",2024-01-25,670460
ID06400,Ganep Prakasa,2024-12-19,762170
ID06401,Puti Cornelia Ramadan,2024-02-29,133133
ID06402,"Drs. Kawaca Usamah, S.H.",2024-08-01,965094
ID06403,Jaswadi Saefullah,2024-08-15,467311
ID06404,R.M. Maryadi Ardianto,2024-07-13,80997
ID06405,"Dr. Yuliana Pratama, S.Farm",2024-03-04,516274
ID06406,Cinthia Irawan,2024-10-07,449357
ID06407,Drs. Dartono Permata,2024-05-09,559205
ID06408,Ade Aryani,2024-08-30,986572
ID06409,"Kamaria Tamba, M.M.",2024-12-25,538345
ID06410,H. Catur Dongoran,2024-03-19,839303
ID06411,"Cinta Utami, M.Farm",2024-04-15,32937
ID06412,Mulyanto Saefullah,2024-12-21,185044
ID06413,Cawuk Manullang,2024-12-17,638258
ID06414,Okto Gunawan,2024-11-18,297465
ID06415,"Elma Napitupulu, S.Kom",2024-01-05,740549
ID06416,Cahyadi Sihombing,2024-06-03,145197
ID06417,Almira Wijayanti,2024-08-03,313726
ID06418,Genta Safitri,2024-12-04,57652
ID06419,Anggabaya Lazuardi,2024-02-21,603677
ID06420,"Tari Putra, S.I.Kom",2024-12-05,73746
ID06421,"Praba Salahudin, S.Farm",2024-09-23,842978
ID06422,Malik Haryanto,2024-05-18,737505
ID06423,"R. Nabila Waluyo, S.Ked",2024-11-14,209429
ID06424,Hardi Firmansyah,2024-11-06,786696
ID06425,R.M. Mahdi Andriani,2024-12-24,864100
ID06426,Bakiadi Manullang,2024-03-11,426802
ID06427,Bagya Mangunsong,2024-08-02,529072
ID06428,Cici Fujiati,2025-03-01,727953
ID06429,Naradi Marbun,2025-04-05,568335
ID06430,Tania Nurdiyanti,2024-02-23,922529
ID06431,"Puti Wastuti, M.TI.",2024-09-18,548430
ID06432,Ir. Julia Hartati,2025-01-03,88628
ID06433,Radit Riyanti,2024-11-12,183558
ID06434,Ir. Kasim Pratama,2024-03-01,469008
ID06435,Lintang Natsir,2024-05-24,797195
ID06436,Dr. Indah Sihotang,2024-02-28,544017
ID06437,Rachel Prabowo,2025-02-05,412810
ID06438,"Wirda Damanik, S.Kom",2024-02-24,599822
ID06439,Ida Waluyo,2024-09-11,827230
ID06440,"Dr. Jaka Iswahyudi, M.Farm",2024-04-11,419203
ID06441,Raden Mahendra,2024-11-07,430320
ID06442,Dartono Nasyidah,2024-04-12,646714
ID06443,"Puti Putri Kuswandari, S.Sos",2025-02-02,294682
ID06444,"Laksana Mansur, S.Gz",2024-05-14,226976
ID06445,R.M. Kawaya Pradipta,2025-03-01,203007
ID06446,"R.M. Dimas Hardiansyah, M.TI.",2024-09-24,13775
ID06447,"Ir. Puji Hidayanto, S.H.",2024-04-13,177775
ID06448,Dr. Bakda Sirait,2024-07-02,609678
ID06449,Dr. Bakiman Rajata,2024-12-26,238387
ID06450,Juli Pudjiastuti,2024-07-28,630875
ID06451,Raden Nugroho,2024-05-31,740565
ID06452,Irsad Lestari,2024-03-23,19291
ID06453,"R.A. Dina Prasetya, S.Pt",2024-01-21,931860
ID06454,R.M. Leo Handayani,2024-10-07,983736
ID06455,Indra Usada,2024-09-11,839053
ID06456,R. Okto Sinaga,2025-04-11,547705
ID06457,Eli Zulaika,2024-04-16,487564
ID06458,Zulfa Sirait,2024-12-18,538291
ID06459,Anggabaya Anggriawan,2025-04-22,752133
ID06460,"Dt. Prayitna Widiastuti, S.Ked",2024-09-03,765582
ID06461,"Cut Chelsea Sinaga, S.E.",2024-06-18,560579
ID06462,"H. Respati Uyainah, M.Farm",2024-04-30,281407
ID06463,Bakda Nainggolan,2024-01-02,328148
ID06464,Yani Januar,2024-01-07,903884
ID06465,Violet Nasyiah,2024-12-09,241039
ID06466,"Hardana Hakim, M.Ak",2024-02-15,320759
ID06467,Najib Maryadi,2025-04-09,752658
ID06468,Iriana Wibowo,2024-02-26,291558
ID06469,"Balijan Mayasari, S.Pd",2025-03-03,588972
ID06470,"T. Elon Manullang, S.Pt",2024-10-20,134888
ID06471,R.M. Limar Winarsih,2024-12-08,189420
ID06472,Drs. Natalia Suwarno,2024-09-09,244807
ID06473,Putri Hutagalung,2024-03-17,57828
ID06474,Cayadi Suwarno,2024-02-16,569484
ID06475,Drs. Pandu Gunarto,2025-02-03,259788
ID06476,Kezia Halimah,2024-09-18,316019
ID06477,Jono Fujiati,2024-02-08,50989
ID06478,Aisyah Gunawan,2025-01-05,680685
ID06479,Cut Ade Wijayanti,2025-01-05,165335
ID06480,Hesti Waluyo,2024-02-21,997806
ID06481,Siska Siregar,2025-04-08,936524
ID06482,Gilang Maryati,2024-05-11,301248
ID06483,Paris Maryadi,2024-11-25,982289
ID06484,Keisha Pratiwi,2024-04-28,149430
ID06485,Daryani Zulkarnain,2024-08-21,293571
ID06486,Raditya Santoso,2024-05-31,925808
ID06487,Sutan Galur Uwais,2024-05-15,839026
ID06488,"Asirwanda Utama, S.Pd",2024-08-25,64022
ID06489,"R. Violet Permata, S.Sos",2024-01-26,683618
ID06490,"Azalea Puspasari, S.Gz",2024-02-21,271103
ID06491,"Jarwadi Habibi, S.Farm",2025-02-20,873408
ID06492,Dimas Zulkarnain,2024-03-30,230172
ID06493,Ir. Puti Haryanti,2025-03-23,570563
ID06494,dr. Winda Budiyanto,2024-01-21,131828
ID06495,"Drs. Prayogo Usada, M.TI.",2025-03-12,11467
ID06496,Budi Haryanto,2024-05-28,690154
ID06497,Embuh Hardiansyah,2024-07-03,374340
ID06498,Sakti Wijaya,2025-02-14,673416
ID06499,Zahra Nuraini,2024-12-12,644555
ID06500,Tirtayasa Puspita,2024-06-09,397040
ID06501,H. Adhiarja Rajata,2024-08-06,350327
ID06502,"Oskar Rajata, S.E.",2025-01-13,97289
ID06503,drg. Jamil Prayoga,2024-02-29,749730
ID06504,Sutan Harja Nainggolan,2024-02-18,936926
ID06505,Ir. Atma Wacana,2025-03-11,585956
ID06506,Hesti Mangunsong,2025-01-23,286864
ID06507,"Atmaja Megantara, S.Sos",2025-03-31,767155
ID06508,Hj. Ida Narpati,2024-01-24,150101
ID06509,Drs. Mariadi Winarsih,2024-01-05,438178
ID06510,"Opan Samosir, S.Farm",2025-03-12,951973
ID06511,Endah Damanik,2024-03-11,651185
ID06512,Tasnim Andriani,2024-12-05,319220
ID06513,"H. Cager Uwais, M.TI.",2024-11-27,350404
ID06514,Gabriella Jailani,2024-03-28,70045
ID06515,Victoria Ramadan,2024-06-17,666361
ID06516,Jail Gunarto,2024-07-02,865556
ID06517,"drg. Icha Usamah, S.Sos",2025-04-02,20913
ID06518,Garang Wahyudin,2024-08-12,873955
ID06519,"T. Sakti Gunarto, S.E.",2024-11-14,382751
ID06520,Winda Pradana,2024-05-17,239931
ID06521,"Samiah Uwais, S.Psi",2025-03-25,775960
ID06522,Ir. Cengkir Sihombing,2025-01-10,303276
ID06523,Yosef Damanik,2024-02-17,195320
ID06524,"Bakiadi Halimah, S.Sos",2024-07-09,278422
ID06525,Laras Setiawan,2025-02-21,26398
ID06526,"Tgk. Oliva Permata, M.TI.",2024-06-24,573492
ID06527,Dt. Prasetyo Prasetyo,2024-04-03,699247
ID06528,"Cici Uwais, S.H.",2024-02-28,920145
ID06529,H. Jais Maryati,2024-07-24,825987
ID06530,Radika Saefullah,2024-07-23,994630
ID06531,Tari Mansur,2024-08-21,828427
ID06532,Rahmi Halim,2024-05-19,621593
ID06533,"Malik Siregar, S.Gz",2025-03-03,121613
ID06534,Silvia Uyainah,2024-07-16,767703
ID06535,Simon Siregar,2024-12-19,791996
ID06536,Damu Pratama,2025-03-11,731541
ID06537,Prakosa Thamrin,2024-09-01,410536
ID06538,Radit Novitasari,2025-02-13,695584
ID06539,Rini Sihotang,2024-08-03,279845
ID06540,"Dewi Widodo, S.H.",2024-11-28,922288
ID06541,"R.M. Reksa Jailani, S.Pt",2025-03-29,666649
ID06542,Narji Rahimah,2025-02-12,675117
ID06543,Paramita Hastuti,2024-03-26,643698
ID06544,"Winda Maheswara, M.Pd",2024-02-27,587637
ID06545,Luluh Napitupulu,2024-03-08,226173
ID06546,Lega Iswahyudi,2024-12-22,866526
ID06547,"Mustika Napitupulu, M.Kom.",2025-01-06,473664
ID06548,Cahyanto Waskita,2024-01-31,241356
ID06549,"Gaman Prasetyo, S.Gz",2025-04-27,350014
ID06550,Zulaikha Firmansyah,2025-03-08,291850
ID06551,"Citra Hutasoit, M.Ak",2024-03-22,223824
ID06552,"Dr. Jamal Simbolon, S.Sos",2024-02-23,619918
ID06553,Jail Mardhiyah,2024-08-01,670393
ID06554,"drg. Victoria Puspasari, M.TI.",2025-04-11,856969
ID06555,Adikara Nashiruddin,2024-10-29,909910
ID06556,Rizki Dongoran,2024-09-04,799470
ID06557,"Dt. Langgeng Kurniawan, S.Psi",2025-02-14,424673
ID06558,"dr. Balidin Pudjiastuti, S.E.I",2024-10-18,173201
ID06559,"Ir. Paramita Budiman, S.H.",2024-12-13,477723
ID06560,"Keisha Sitorus, M.Kom.",2024-08-12,252979
ID06561,"Nardi Mandasari, S.T.",2024-04-02,775263
ID06562,"Intan Riyanti, S.IP",2024-11-08,771566
ID06563,"Lidya Adriansyah, M.Ak",2024-07-13,464980
ID06564,"Dariati Wijaya, S.I.Kom",2025-02-02,396547
ID06565,dr. Diana Hakim,2024-07-02,165539
ID06566,Galang Suartini,2024-11-09,955991
ID06567,Respati Maheswara,2024-01-15,512275
ID06568,"Drs. Suci Permata, S.Pd",2025-03-17,108242
ID06569,Kayun Siregar,2024-12-16,530052
ID06570,Daru Widodo,2025-03-26,200330
ID06571,drg. Gangsa Dongoran,2025-03-05,491705
ID06572,R. Usyi Wasita,2025-01-07,204015
ID06573,Cawisono Manullang,2025-04-01,865216
ID06574,Luluh Suartini,2024-03-07,914241
ID06575,R.M. Bagya Permadi,2024-09-04,194665
ID06576,Ika Sitorus,2025-04-16,208033
